speaker,utterance_id,processed_pcm_sha256,reference_sha256,hypothesis_sha256,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer
ABA,arctic_a0496,0c0cf105a550028a26e229a69319e18db4f525dcbe66ec2e06c4be6a539bad20,2cd4ba6b1b55b3e5de8a63cd15e44fdf6cd0e0d882f58a0803853fee1b120d37,e623139fad5fe14930ced18ec140276ce33d6e8a582caa6d4052460578719f4a,5,5,5,0,0,0,0,0.0
ABA,arctic_a0497,4cc1cee41a8e7a42abfd93d9ff68be7f4d8cfc43e59c9a971bd0812f67894703,21807eddb416adcb3807002f6f4894837dc8ee2ff56021160fb93f6b0da49fcf,9ae94c2995e33df891800f116a703de8c7f89d56cd3a88ba1cc6a3950b99e2ed,6,6,5,1,0,0,1,0.166666666667
ABA,arctic_a0498,61ac6cdce0fbbc9eb876288107f8a4ed2c271492060e0e8a05edc3c3fefa52ea,2adbd2bb308f0b19f60793a198aeda57a6956311977e6d19827529cc43351f61,390e65cb52e01808c31578bf64b7f66d42c958c5fa20f5b7d6dc4758f21f4a1a,6,6,6,0,0,0,0,0.0
ABA,arctic_a0499,ad4d2a27c71879f4d099c387f7ddac74f4c615ecdd87b4684cae8a23f0640102,e88f89c8953e12cdc19d4dc6fb7e151005dd91ad213d7d614353dda9d6798e3a,9bd151162db40be91784a958f7755a444f24017b617b77cacac6bc5e53a7974a,9,9,9,0,0,0,0,0.0
ABA,arctic_a0500,d48ab36cd873052a98160a572ce2f9c33dd19636a9cc2ffb5b39383ade5fbce4,990a70a8c564598b0e791e868b0ef277b8fcbe63118a1b9da83f3eba63ad2201,6c30c142641e4330c8228f529bcbc8450f08c3461935c4fea6c5286ed648fb4c,12,13,11,1,0,1,2,0.166666666667
ABA,arctic_a0501,819a6df6238809de8371ecd9980e978b96dbd35a4b83206bf63ce0677a2eaa46,dec3a3fa99d520b50e212fe45f6ce22156447d08e9bd92d7de71365df1b13e95,a3f9909ce4449405511fadb018f9b8e60a23eea2beaaf130635b962130bb6bed,10,9,8,1,1,0,2,0.2
ABA,arctic_a0502,6369df44bd052e810662e1c4b070dc7d0c0226e45708a8fd2119f8195ef81d51,b1ad1a49b72b105ba95bf61d3bd9040da797c7365d2ffd69b4e34264c013625b,f7dc3abe8bc3c9b6e4cd6fd0f6812ab68cd0477f42dde886e11cc053ce9fc81d,12,12,12,0,0,0,0,0.0
ABA,arctic_a0503,46e6f179fb28b4104d32c7c81b9bf5dce8796a6d6fe184a98856eb313a95b9a9,1eea961e2a55d9488902d4b343d9dfc7f0457150c278c32ee1d8e243fcbc9f1c,e13f7dab145ae33f08c7210c7015dfc433c24e00df0c8cc99984e068991aa2c1,11,11,10,1,0,0,1,0.090909090909
ABA,arctic_a0504,0fe3220f453be51c72a1d32f22fc4cb957ced30ec40cd46358a5345402311448,76c0bac29d64dfade64c30c8475e63b9cd3feb4779f1a8b1474a8a21a2df4a69,db8a44993d5993ead871daec290948719d7f3dd50224a4aa8769ea2d19e95f52,7,7,7,0,0,0,0,0.0
ABA,arctic_a0505,449686e9eeaecadf9928f44c812772a9236fc7b77d150bf93d325e58308628b9,597dc42b27925a6629deb44230383930233668ef2d2f6d6e97fc540578891d7f,9e132b6b401cc3ec28389e71a8a48b9a0ec46e253bc240c8d38086f447d1b156,6,9,4,2,0,3,5,0.833333333333
ABA,arctic_a0506,d5cfd904132b8a521a145ed0097d8cf400f18e6ca50281bf5a398596044f1202,7ee91d5b90e891b32e569a6582c3775991980df7b5cacd379b71abcb027f4d1f,c36927fab2530f6aab9b9de92fb69423bda2ddfc60074d906474bc06c04bfcdf,8,8,7,1,0,0,1,0.125
ABA,arctic_a0507,60eeed62d0636187a15457cdccec0b7ebceb069b784321c57a043bc8a94f94f5,ab2ccb0da6246903ed1a4ed58fa087f7add590ebcb03fd9fc4e18e77334132da,c6281779fa6c90eac01997ac8d8fd5190c7fff878afbea6d40dc12b8b10be8ce,12,12,11,1,0,0,1,0.083333333333
ABA,arctic_a0508,a5255f195c35d2451c098a7fbdd9da899b78264c24bbbadfb288c5ce39d8cedd,32c9408efb25e28661aa4e77380254926ece4099a37e956134a5554b0997d173,e1b2f2d8d1c04226a807c298a11dda40fc6ec6e16bda89892786b4f0861320e4,10,10,9,1,0,0,1,0.1
ABA,arctic_a0509,18c6deaca6ce40814acfdbc3bd41cfa445c050ef097e42555cc3ee6b84edc293,46bec82fecfd30df7db39db1860a0b7287bf601f396f9c8b8d455e4bef333ae6,c04225b9c65244c0643b17b264e34172086cf6e87ff89d560c2b838869afc979,11,10,9,1,1,0,2,0.181818181818
ABA,arctic_a0510,529dbb6e561ecb9303866a0ce86d43edf7675e64d4f98bf7e1195458df92032b,1300808cf72df205d13966defaae114cb14a046c86c33b790d4dde6ea15ecca6,86be33c42f9ad7f816174d32ad84ddbac30dad045be35a2260ab15ac921d1453,11,12,10,1,0,1,2,0.181818181818
ABA,arctic_a0511,98b4121969056ff2b2809b81627c17fbb816c636e92782e6f79666527e50617c,dc0e59c64dffafb624e3e2275b155a7551b7b0781609f4bc4caaff1ad9608eab,18a8830a91e7b0f6bfccabf4b0623ef94b258a6e1f9d8524eb204e84e573b9f8,10,9,8,1,1,0,2,0.2
ABA,arctic_a0512,5f4f3e7022f3465142943b663d151302b8777a2256b829a741fa3c1f4cf8df55,855db5837306912e9907d9212f5b8937fb5f32393c6d7ba1594228a1cc1cfbba,1e6cd2d8961bbb6890a409d05a0fd6f7ce4fd02f33c0ec347c3c0b1f40d21046,10,10,9,1,0,0,1,0.1
ABA,arctic_a0513,318680ac14ceaa4b24e1fb3bca99c26e0145df8e44d3aff191beeb8a8d353d85,0c42add30097b589b38d20ac455603acffa514e3cc3f79492d4e5c8bd6ff63ab,6406ebb3220709c0423794871aa3c42f5464f053e83fdad72abe654236b691ac,9,10,8,1,0,1,2,0.222222222222
ABA,arctic_a0514,f8a400d50f54d00613ed4e04401783790969012af48dbde1d0fc595781284e31,9665849f8f8ee71de1da223f4099b53046d680dedee8ca3c453efd0447f36640,4abd7407b7bbd10669dfd9ec925d06fa53213adda39e8b75e5d84ff31fcc91b5,8,8,8,0,0,0,0,0.0
ABA,arctic_a0515,0ce6a64cd0e062f554890247eb1214adb40cfa8440e3943fdbff27d1e8c4ffd4,8bc5268e2b7d8c7e2ef18e0c7ff854c875cddea39aabdb46774488fcff2d7c25,4d8f960fcd2c0a4da97802662708d6e95fc363a402da674604ce5ba1f5c99e31,8,10,6,2,0,2,4,0.5
ABA,arctic_a0516,0adae11c1aae3ff0b6c5f0b9040f6bf5950528f087a46fd6348cf3c1e9a682b8,b924d09012e4710b60aa272292037290c55f1ae17c872e104216b5e361ebca17,6706aeed5c9f25d22cc85d524e9dbba1bf41bed99b90995e7829bd9f936667a0,7,8,6,1,0,1,2,0.285714285714
ABA,arctic_a0517,515cefad40ad51e4ca2f82e97a4854495eef9f5ab588a626b8637192da9a3180,72ddf88207e04cd42b0eb2e4763c4c295a98def9292a75eb0754c5b5f424b08e,3170da03979c35f253656570fcf8b1e6e8f595418395a4d43eff6673ccf866d5,13,13,13,0,0,0,0,0.0
ABA,arctic_a0518,59d2cda8e539c1bc9a458023caabc1104086378dec9e7e56c76de41254338e8f,f3c072ebfd3177fdbc82eb89eb7707126457cb1eee43ece05a2ffa123d5970a2,e0dc32d1ee15a3740986967214c2e13b7f0d89a4048e36152792e2ff151cfefd,6,6,6,0,0,0,0,0.0
ABA,arctic_a0519,e68463016e8cebfccd42dcd812e743ffcc7d66c4b6bf393e99f420c5c02efbf5,22af30774db292d06db8ba27579c0944e7a9285025496f445f78083b5220d757,f3a90c390b6a8a2cbf41790657cbc470ace507d95fbda9f99dca9940824d215b,13,13,13,0,0,0,0,0.0
ABA,arctic_a0520,611d8f53d6d675f2d5e31e3d88bb1d5b225cfebaae51b61cf9baf6a0ca346eb1,09357ece52af7aec8ef5ad9d0f92dc7736cc5bc28e4955077e691bb9d2e16fb7,015f0739ba3b80fa4c202f86999cb62681c24edd76230eb14a204458bdb1e403,11,11,11,0,0,0,0,0.0
ABA,arctic_a0521,f2f67bffff593a779351462e8301cc33c42d91f724bd0d500900f3cf596caf13,8a7ebe241cecb5cc7bf161c15cd8f703c6629fe7e0c0c49e5ff8b9b59662a995,706f07598c98f14114b56b7cd2f9a3cc0a4d81f79f61d564ed15cac9e8b1c267,8,8,8,0,0,0,0,0.0
ABA,arctic_a0522,7e30264dc547b03df8163f23e0d23a442d569344a95577aded1e97614704a4dc,51c0d844f16cd46f39c11a3558315e4db44e8e5c2decedc3a3f784d732861547,3cced68b336e14d15be03e50b476349191d2570d58959d9b7a458f8b82d14e07,7,7,7,0,0,0,0,0.0
ABA,arctic_a0523,dca6f2af78c3efb53691f9c61f63d3c5abc83e609b91722bc70c2448885faf9e,bb91020439a793255ef841bc7f01b03e417a94dea7e44de1027e0507fb3adb8f,ab19ba678ad2a18ec6fb2be77d520ec3b732914ad75afcc9d08e5088e4b46215,9,9,9,0,0,0,0,0.0
ABA,arctic_a0524,09f79a663cd50959d34d35e5a56a4ec9e1147ac0f8fc1c7455166363c00b1b4e,6243887fb27175836df321ac4da10f261cfea18725cc0e158c584c3bbfd0315d,a6ddcaebda7ff46de716e7f7cd49007dc0f218fc579cfa8abe6763859de83e8a,10,10,10,0,0,0,0,0.0
ABA,arctic_a0525,f184eb95986ca55c837898cc743c8823abbef48d5a1d86de2b4ecab09828f1ec,71e0ca61b582c6775b81a541617cfe5724687ca2af8f60b324b01d8bb363362d,41ffb9cde93396f9fd4620ac1d34f785ee974fdc2bd3423a0a8c1d261bca5f62,12,13,11,1,0,1,2,0.166666666667
ABA,arctic_a0526,21b41dd8f85e4bc3640aa7a06625c3d7c649b5bb95b280b11bb1da94b12220c5,4179b4b247c3687a7a9870760b6fb0d1d2bab47a9db8f2cfba9597ee78bebfff,34c176d8133a961cad3daa2dd88ac2df61bc98747d85666810c84cf0d57ef028,6,6,5,1,0,0,1,0.166666666667
ABA,arctic_a0527,ac8cf84e20275e117329395eed7ab2a025089d765a89e411aa3e593d771cd7d0,3ae0ae8d975d83592c18a0dc9caa68386be6a5200f90aa7fc0f1501d31023014,5ca1f26ec9370bb55b7365e1357148019286a621df5ee6fb968078f52ac0327d,11,11,11,0,0,0,0,0.0
ABA,arctic_a0528,126f9e43321028dd0ff4a739b371dbe0634cbb1a150ec27f8d0878a60ba632f5,6992e88349e7e3816351b2c76d9c752858267ba950841fffa68015c363d2b964,1813e978c100edeebec2073f05e3169b7f4ac00d90aa743743878a918793103c,8,8,8,0,0,0,0,0.0
ABA,arctic_a0529,e2a6fcc936d7b3393238e3f9e3260d3ad07700e62315b5378143f1fc20dc2891,b289fe1590c73d29208e39609132288c51279f91854561b5177c38edafe8c659,918d65c7241fb891965db67a519691222e50f2bce194ebbf2e4a41bb5163679a,10,10,9,1,0,0,1,0.1
ABA,arctic_a0530,048affcec54b4b78341531a97709518c0b70d75c2599e0ac2ef8fcff0befe41c,fdfadb9786dbf08f08dcaf834f3e079b6042a88796abb07cc29b643f9d49172a,3f54a2b7d947e90e657ea16e9893d12d42873015bca4133b7f8ff19079540431,8,9,6,2,0,1,3,0.375
ABA,arctic_a0531,c197e27b69ca30450c26c2e426a7d436d9e074f1a0e8e39fe838c1c725f28f1c,4ed6f69117ea705be02b327ce727d2e12b031d4cbe03ccc7fa286a276dfa0206,fce5c91156b3d3fccb514172346bcc2e090570e5672dad546e6994af3d47c86f,13,12,9,3,1,0,4,0.307692307692
ABA,arctic_a0532,bfd9dfbeb5297463aade1fa16d40a699379f8518dca664ecb6c58bc5b7f2274b,83ee0bcfb925426fb16fe5ec29774911f7981a5c87022122eb52237f3a2dc94f,be8759862ba219c186f7a3b8bc126145d6019fe04291afbd4e479a355774313e,5,5,5,0,0,0,0,0.0
ABA,arctic_a0533,624253af9e328200f5000cbaa697d109e7c91bf0b635b6b60e6816377166a18d,7f23d85e8712d4ff6360bf15b603090f6a3f0df93ad22b1254e5dba9a00ab3b3,ae637e9e8f80679bd1de9c3d9dee0d2ffd7799d2da0c97eb7624bc6be2798052,8,10,6,2,0,2,4,0.5
ABA,arctic_a0534,78cb7ba37f42329093def4e289c869f7b4054b0979530b399b959b61385245fe,b997ac4ccb7907de6f17018628fda9cbfafec60031a8cca70c31d0027a94b0c2,b3c413bac0c842b72069cb5fa09a40283818b692994e0fa35b4e13c0b23d490d,5,5,3,2,0,0,2,0.4
ABA,arctic_a0535,7d0e5ac705c8b0e94dd231c1776627ed8018a3699d5d6da3cbdc62edd72d6746,c2deac9a3fdf89c5d63f9a52d201c6a4dff23d18f516345eee808d3eddc9299d,9ccb8a46c969dc8d73ed5e58305a616dc5209ad0015b3a670f418b8289a0fa7d,10,11,9,1,0,1,2,0.2
ABA,arctic_a0536,283428d9a3b503d272bb32e50daf4845f8cc554b581b7834ccf010aaa12882b6,445725f902783e0da912b84c071f285a8b49243cdf7535b3473073ad2109e3cf,aa571dc4e7cb64bc03d9b301f1461189c1c15fb9f28d2369e9bdf273cc622b44,8,8,7,1,0,0,1,0.125
ABA,arctic_a0537,26e0b098e3bc7bfc1c98d8808a3a0aae68a22ebf5df3bcb04294f0ceb15e0649,e74a65254dd155e4fcc210feed36e80dd1b26dfa60a7f6f64c5718b39f277a2a,2e8df5fc39502e1d8ecee68c3bf9ce7260452692f63a6217b61da1db99b23953,8,8,8,0,0,0,0,0.0
ABA,arctic_a0538,47a677b8319224e24fd4600b9bf897c992a3add879393b2c4509393b18534241,88ff9bae2012f606362320ffc83111a3fad3c7156d98d45239f30a7fa474dfa3,8421d1a8c40d9e2a9cc341871a2cd9c5f4dd8bb545584c2b9e30066089ba367e,12,12,12,0,0,0,0,0.0
ABA,arctic_a0539,d3a31a265c4e03e2bd752c2097a3837c5342a873ecadad0bf22c802674d7178a,54f4ce982615d440dcd19ca418c3c5a3254470d931b867fef0f69fdc678b7c8b,598e1688716857efce5ec399e57496fa0cb009e0972f006635d2264bc5acf4eb,12,12,12,0,0,0,0,0.0
ABA,arctic_a0540,208ad1d8cf8dbb173c472d0fd0b07d301cee6713e1a57c4255781066d41e4f77,85c57d4dcd89458f6245c52325646ffda2cec2ee21a121f7dce9da8539315dd2,f8e230c4ebe582dfb2a15268f51337e255f00d97ea7dd3b5ad6fd775ec3cd5b8,10,10,9,1,0,0,1,0.1
ABA,arctic_a0541,e147cc101f9e57816e4ec9d53a52ae1f7661914de5b707beda3bbf7a52d8d30b,316c30dc6c917c1839b98e612101bd631a7be67529648355a5004acf4461decd,7ca3daf56f08c87417613fcba021c71100a193163865741fa0dd61b0c82e2d56,7,9,5,2,0,2,4,0.571428571429
ABA,arctic_a0542,c6bfadc7abd2470948f5fad06d22dde163346705e843001897af900f71c8ab07,2a49d7a5abb865b81c00ddc2e073cac417e4611db7047e65a7d10ec3ca8e1dfd,305c3a0e5f56204ee29f5e1befa7d2d058fbacc95bfcfac1fd121301b6a5a065,9,9,9,0,0,0,0,0.0
ABA,arctic_a0543,56244122d88bcb8689d74c82216a926a88ead29c3cbf4876e11ce5720894a76c,117b0bad9a25fcc2b315f02eb4e1f6075ecf363d72f3a5c129d84663cbdbdaa7,86c5651bbf354f8c32897e7db21d736a89aa5705afd3fed028ab275e3df37234,11,12,10,1,0,1,2,0.181818181818
ABA,arctic_a0544,27b42b5885e582e2c59d6c2dd713e18a72471e55ff58e34ad97be4730a120658,4aa43b1d1a8fc90de172e049e09e43a1ac10bbbec5c76487785114c934a948be,2aa8d05f8224424d0922b2dcbefe9e1c62ac2ecd3c39c095161292171738f1ad,8,8,7,1,0,0,1,0.125
ABA,arctic_a0545,948b96e698eeccdbe2cac5c5870611015dffc7402cc89f150804701eb61998d0,269d4b89df31dae603cfddf5e0bd37c8cc4a7ebb28d63916f08e536ff70445b8,b58b1e3d790f6b297d9e9cab2569005ff65c4a677e158d9d9f5d5fbb7af7e234,7,7,6,1,0,0,1,0.142857142857
ABA,arctic_a0546,806cb597f6389994abebbe77a27a36919381efdda54d60f979916deff9b600aa,f0ec12e79b0ec348153cfe0e3cefda0a4beb3bef732e85b0cbfcb0fd113cc7af,e4265c496911a0b94e7779d71b91c80a60a57abd0816bd865d0b60a27c452cf7,11,11,9,2,0,0,2,0.181818181818
ABA,arctic_a0547,738b640e17c415c894c47a92769cde0a5d623b0f2f91b4e577ad6934136769a0,e0d07688ad10e6277683d3e7d3fa513a011de891123085dad2c2e34544512981,991994331ca3dc048e64c0cdf81f8e7c2112fe03d35b10e406ad41d881de00f3,10,10,8,2,0,0,2,0.2
ABA,arctic_a0548,b71e1dc2274c9dc00dd916e5efc0d61ce9925d6b951c67a76477903d5514edee,4a0bdafb4f84d2bb5728a0142a895bf637cfa499aa3e2a9c55b7c643686ac895,6422036aa1761f7523d7d1890df85850b3fa78c67766b99a4964af5d8988b454,8,8,8,0,0,0,0,0.0
ABA,arctic_a0549,92fc311af9401174b1e39d0b8de0781693a6d2c31473892c78c07cc366d355dc,4a5ba17a195985e192d9abce358388fe1bcec7d951a2ccfe1f76818451a7262f,b730e2850586a5f7458a6ddfefacbf30203362e9edcf66c56a7dcfff1fb32305,12,12,10,2,0,0,2,0.166666666667
ABA,arctic_a0550,41b0db8b8ad6ad76ebc5193dc4497a5382d9328364cb152fda45328bf66a0ea3,4c896f1d1a1ccc1ea0c57deb69f68366f76df38aea69a30926985fb75306969d,b117e6e744437f3cb8eec9473364731fb851d10bbb012df00e7dc1f7739f0399,8,8,8,0,0,0,0,0.0
ABA,arctic_a0551,77e25cecec487341c2a33745a831f90ee21ba43f1720a902b57d579f78e69613,7add0ff4347f1f85fb7eaa2d5b754f2a4441da79eb61b5bdad628174095b0c8f,e8fc32229c398927d963ec779d35551579dc11164143dcc7b7c1f2b9dff8e321,7,8,6,1,0,1,2,0.285714285714
ABA,arctic_a0552,8f3ecc2a7f35ed22bfccd5bdc278b9cc5eb1e8c6470525f4238a370ca4d35864,9333ec00026b8e93f00705741e3c96ef3e5072a0fd5488512b8a10a5cc244d2a,6070490b74be462c3480cdcbafae8925b8495563d43c26e9a3d19d81f8167223,9,8,6,2,1,0,3,0.333333333333
ABA,arctic_a0553,7be413a9bc6abc50d19088aba5c4831baa91ef9d3aabb3fe7a7eea7397b6e846,f4a7d01edd4f13343f75aa70622073e912f8acbac342deab51ab7a5cb897949f,b251580407cf6079f20b9698bef7b3c7a2a69ae0386782da3d42d3b8cf787c47,8,8,8,0,0,0,0,0.0
ABA,arctic_a0554,8dd3906e40ac4d30a485b578292df090d526ec8b88b9acce601b67b787521d65,9dfbb01ec152aef5d876e7a72a12a0e5da6cdd8abd46a15edc0e5d95c96c7d18,3012a88f36f4c075af135dfbdcf1480c5d89b1e06c7152f333ba33f12bd4a6a9,6,6,3,3,0,0,3,0.5
ABA,arctic_a0555,28e42aa1402d6a4a17f90779e99122f221fc8c6e04c622846c912d3066b7a0c6,f5369b2ff4319c8b9010d3d10553797ae0296113b21f6e5e7af6a6dde07aa544,5ab131b5b14f5aad67eb7b5e2cc66ea1b89b710c53e7e1505821aef77e64fcfe,13,13,12,1,0,0,1,0.076923076923
ABA,arctic_a0556,574e21fa36839d5d8ee38ef91bcbe10ca8dc172ec52b9aae5e6b1fc85e8ecc73,7d9eaf6b9db577d575be35c9db4ea4a4878f9103db345a54c75f566b54b65e3a,f82b9c37a2a4cd09cfed9793c3eb839a6d6e8d640f18d1dde8339997811d4c4a,10,10,9,1,0,0,1,0.1
ABA,arctic_a0557,04d7efe1c88adbb7485b1ece920b2c160947c275b9505d6cc6543af37bb751f2,42c5db0cff6dd297813a0740fd4f967ce95c1d852937cd5b5ba7413d14d41186,c48a3eb5a1c1a6ed8c9a2925854b6502b230520592cba739e89d5454d16ad783,5,5,5,0,0,0,0,0.0
ABA,arctic_a0558,edcde556d50c1dab5249354f1b08974e6bc0cd01643b107f62c8bb54d56f7c85,80f4e907f7750cd861ca6c36127188128f90d39316caafa6423b55ab6e284835,707d5e24d3ca2a31b58d6d7a25aa9820a19df734f85d971722cfc4ba1c6461e9,11,11,11,0,0,0,0,0.0
ABA,arctic_a0559,d7e63901eb9f9e4ab83f8c2a9f8fc038cac1ce7cfb2345d983a6f1099e199e44,b808d7ca7c8bec06e3660a32a55831cfc9c434bb3f21b19a68eeba92f42840a2,447728addbcb04c071f56ca407a29c05ac3f151038f3d5c5e7b924de9b674669,9,9,9,0,0,0,0,0.0
ABA,arctic_a0560,261a4bbd7c549dfb2a220cbdc48e9b2cf8da28478dfe2bd7ac4b9a5562db89c5,fb3dc9ae509a71f5893e6f7287eee82c3a2532b71fe99d97629dcfea1dc816e9,57e62612c81391d7f94dd22ab0fecca34f8381d3af9a7c3f6ff04caf0eb4ee36,9,9,9,0,0,0,0,0.0
ABA,arctic_a0561,6fb9979762acac70037b7a6faf8c14bad5446e72d04c408639518a8bbda1148e,44a714f4a752f01414ae2776fba68491328d1314b2784342ec3a7dcbca1d03ef,eb91d089131d9fda46dcd35f5368127024f0f0cf3fbe9a6c7dcc44c993a99152,8,8,7,1,0,0,1,0.125
ABA,arctic_a0562,394b03e3ae6756435cee9bf5d12dfbbaa3fd0b791f70b95a736017ca500f4393,2c51a244040c154b87a99d838a459ad2b27582468581702ed7aa62d3cd3dfb4f,33764e96144c2ec5c46c85fc0b2281280bb2001a52158f050d0ef9387f6d7b0f,3,4,3,0,0,1,1,0.333333333333
ABA,arctic_a0563,184cf4e4386740ae79b0ff4c708c571c4e0a9756daf59414c44c8213a888e781,3f022e24c81acb1411aa1a9e20c314e0708aa9419d7f6160bbeece5cd785554c,210d67f0893cefab2e7345b783a14222f7b58f34e572d258a5a7c98ef8c0d4a9,9,9,5,4,0,0,4,0.444444444444
ABA,arctic_a0564,7c87ddf2d86d813e0c4fb2dc6146b3d8bd298d7a780cae594654cb8303068977,6e1262c821a020a9c278a3d65cdc84c05d52b8438d815e37207d7dbfc74ec227,c96f39d78c7fc92e4c0609dc44d5ee7af2070380ca61e7001b7088ced471acec,10,10,10,0,0,0,0,0.0
ABA,arctic_a0565,87f24c3b9be24696fc7aadd880b86a1442139cef916d1d37e6f5121019469aab,73678eef8000327e8df3dbd91540d797785a02e742df29952606b29ed26cffaa,c9fb7abe30d7579af20671d4bef384524298d9949e884a34fb58f21793953328,8,8,8,0,0,0,0,0.0
ABA,arctic_a0566,3534cf30f24b4682e5fd98785a285fd93e07564abb21874f3913ba6db979df2b,31c656ffcee198ac50a0d444d28dfec43e49945f28b345da1083252c63e77096,9fbe8bd7781eee01967e690330f1c3d282a6b1f6ec134b05d6a5b34b5299398d,13,13,12,1,0,0,1,0.076923076923
ABA,arctic_a0567,8c5d9e13ade44e3c880b3dd3076526b65a0be583b8406d7788b526ffd8f4f641,0380f1b3b3ade968ca7655c15f7639368e024ee8a4ea32824c9c4eb86d969961,8a9b5f046fc5c0d72d97bd2c4c7274b7ed32f4fe078287347209205ecedbad77,9,8,6,2,1,0,3,0.333333333333
ABA,arctic_a0568,3f6616818d4545b2d561591cf711ff24ec5652a7729b103b587f48f9fc1c36dc,a2a0989d62dd3a6e15f75a07ef7cd367f37687be3ada885c09b78bdb088ed2cb,6592e55eb44c3f0063d67d9d08bcabb8e7caaef491c2281ee39eea567d0d2605,9,9,8,1,0,0,1,0.111111111111
ABA,arctic_a0569,2ff53f11617e70998412ca13a20cca8678f325ff4c0e7c064e03ea3c829f5938,fc35d1fc47a0aaaab20a76de53e82cb869609cc25f5bb44eda104082a9f2af45,897e3fc51285e332b5f2b9727869ee2ec0fc0d56f77eef98316b10650a32b944,11,12,9,2,0,1,3,0.272727272727
ABA,arctic_a0570,a431281d68da53f67cd654c23c6a9d8911b59886c5b9915da9855383e151bc18,83926abfd99f1b3bebcd38590b79c86d2a7e51deb1bf6b5ffd5a833e8fc8f702,e4402c7ba4853a3b657041157c4a54d6da022b19345914d57fc19d8bd8b0c6ea,13,13,13,0,0,0,0,0.0
ABA,arctic_a0571,c3e41acebdb5a9d3b99120db1322320661232b3fc1450afb4ffb48d0b7ebcf6b,95ab686598f9cca1f9fe91edad969a298d655d121ad1a59eb9c9b5406fbc88dc,941699c9dd21a3ea02ae68050ee0a4cbf61858e45c9db9793cb5f48670645502,10,10,9,1,0,0,1,0.1
ABA,arctic_a0572,9fa1527bf7c4e065363eaf2768bbe5351009b8bcc11f501d65b7de19663eee56,834fc6b8b546d53dc194c35b8d1491d7fb8ffd3a49c60ac0ea5aa3ce96c958ae,e160f97dd7df6bf4c27da915bff35d8cdfe994be15ef4a552a47d1b05c158176,9,9,9,0,0,0,0,0.0
ABA,arctic_a0573,12988eccc2a8a030f4634046833669d61723863d86f00b9c2d4f546a041000af,7480974267688f968abd0ba0933e246d627bad6f73f2184b905d9aac24a7e6cd,643010be52f517e9948cfb5fa82163007ad593d35ffbe5cfcfeea5414f7edcc4,13,13,10,3,0,0,3,0.230769230769
ABA,arctic_a0574,786347f5230bff72b6a0ad7bac594f6dd0c98ac85c88bd12367292c1ca1d9b19,17243791f834ef84fa1a1c694fcef75b74978c1aeebb2c5557e6a2d7567a06a9,581a15612f2759f74dac1f0a36c1eead137013ec0028053f62e357905a1c47cb,8,7,5,2,1,0,3,0.375
ABA,arctic_a0575,d0aab616fbc4c4857458b93d5cff05db05052d5a40bb46df55b5e9dbc6cc9c09,9a7aad693a4c0f3bc372bd7f7e5e9c6719e40d845bcb71cd6371978b017680c9,c3e8153ee759a462d69662921361c6488044daff60bd878bcc8cb65562f400b1,12,12,11,1,0,0,1,0.083333333333
ABA,arctic_a0576,5560946bdcbf7a87439caef4312a4cba816e80f4ec30435810c2caf6fec62d41,eff3dca9e7799f22ec2b7064c6f4679e69a599c8be27f3caa41d93e35e9cb5ee,93491ab7a65e3738404a130e76bebda51ed34aa6b3d74e58f2f29e77f45beea9,13,13,13,0,0,0,0,0.0
ABA,arctic_a0577,91de1b8db7829ee5920ca8bdceacfbb5b5e8bb7162e33ab5eda79c3cabb5bcbc,8002eab1556ee8b2ad79d99df749786fe9b93ecde47edd1f8f97c901e63f68cc,812cf9fd8b3e4ea7131191fe3daa6f1d43d5f4fda194a03d1a1760d2ea0e082f,12,13,10,2,0,1,3,0.25
ABA,arctic_a0578,75b9a2e57cb484ec92ec3b6510eddc0f8753a38d4d0a508f1cd670c04cf8805d,d554447208a6ffd73169b0ed055b93da8709c301ecc45dab81575b779c8a8038,6182e62f1b9a55e56149a42f39a3fec33be2522623344bec6c6094b167c87fa1,6,6,6,0,0,0,0,0.0
ABA,arctic_a0579,2f4041ab6fdb169e6039791fec6b3b0e99e9724dc53886426f641f93b7192262,08c93bfcc1ea8ff7843aba33f5b6272524dacac7691d6ec46549eef36ea822fb,594e1f0649d16f7a4c5a6afdfe13badc009c002f81ff5b9ae30853c4d0ea3a62,5,4,3,1,1,0,2,0.4
ABA,arctic_a0580,73cd1004b804a3e7a81a4f872279a5b700e832e136be1320485cf9e333ba86b1,ca8c6eabb1d3d1d81d28abe03725fd099c36155e4927a1ca4976ccf0aeba92c0,6aef9ad86fa7c7c76093b0122c07c2f6fa44c8caa15947fc6efdea3fe1b88e35,5,5,5,0,0,0,0,0.0
ABA,arctic_a0581,816161cdb4b09322a0710a764217ebf5ecfe0a3473391ded3b1eda308c32857a,da943f57b14de2dcb4a24971d7fe3c7987924551021a801f7f102aac00801844,2c4510a91597c0c837a002f9a40db59e3b7265b57dced9c7755a534b8fa7b6db,13,14,12,1,0,1,2,0.153846153846
ABA,arctic_a0582,f6f47871372972fe8071be42e17462d501cfbf37f0850a6b98c2cdfad635d644,fd8cfcad949393b9b3015769732f06ef8cc3b7c7cc9232b3d1e385896e05162f,745e1fa7ed6d0a892661c0f67beb8c04672dee18ba73bae806e381ba13afa9af,10,11,6,4,0,1,5,0.5
